EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|19|SupplierPartyIdentificationGLNID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|20|SupplierPartyIdentificationVATID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|21|ChargeAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|22|ChargeAmountCurrencyID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|23|PrepaidAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|24|PrepaidAmountCurrencyID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|25|PayableAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|26|PayableAmountCurrencyID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|27|SupplierPartyContactReference|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|28|CustomerPartyName|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|29|CustomerPartyStreetName|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|30|SupplierStreetName|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|31|PayeePartyLegalEntityCompanyIDGLN|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|32|PayeePartyLegalEntityCompanyIDVAT|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|33|PayeePartyCompanyIDGLN|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|34|PayeePartyCompanyIDVAT|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|35|ChargeReason|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|36|PaymentDueDate|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|37|CreditMemoDocumentReferenceId|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|38|DocumentType|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|39|AmountExclVAT|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|40|Supplier IBAN|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|41|TexAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|42|Supplier Bank Branch No.|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOHEADER|43|Supplier Bank Account No.|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|1|CreditNoteLineNote|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|2|CreditedQuantity|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|3|unitCode|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|4|CreditNoteLineExtensionAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|5|LineExtensionAmountCurrencyID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|6|InvLnDiscountAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|7|InvLnDiscountAmtCurrID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|8|CreditNoteLineTaxAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|9|currencyID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|10|Description|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|11|Name|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|12|SellersItemIdentificationID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|13|StandardItemIdentificationID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|15|CreditNoteLineTaxPercent|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|16|CreditNoteLinePriceAmount|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|17|InvLinePriceAmountCurrencyID|0|#
EDOCPEPPOLCRMEMOIMP|PEPPOLCRMEMOLINES|18|BaseQuantity|0|#
EDOCPEPPOLINVIMP|PEPPOLATTACHMENT|1|ID|0|#
EDOCPEPPOLINVIMP|PEPPOLATTACHMENT|2|Binary Object|0|#
EDOCPEPPOLINVIMP|PEPPOLATTACHMENT|3|Binary Object Mime Code|0|#
EDOCPEPPOLINVIMP|PEPPOLATTACHMENT|4|Binary Object Filename|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|1|ID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|2|IssueDate|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|3|DocumentCurrencyCode|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|5|OrderReferenceID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|6|SupplierEndpointGLNID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|7|SupplierEndpointTaxID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|8|SupplierName|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|9|PartyLegalEntityCompanyIDGLN|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|10|PartyLegalEntityCompanyIDTax|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|11|CustomerEndpointIDGLN|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|12|CustomerPartyIdentificationIDGLN|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|13|CustPartyTaxSchemeCompanyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|14|CustPartyLegalEntityCompanyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|16|PartyLegalEntityName|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|17|DiscountAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|18|DiscountCurrencyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|19|SupplierPartyIdentificationGLNID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|20|SupplierPartyIdentificationTaxID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|21|ChargeAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|22|ChargeAmountCurrencyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|23|PrepaidAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|24|PrepaidAmountCurrencyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|25|PayableAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|26|PayableAmountCurrencyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|27|SupplierPartyContactReference|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|28|CustomerPartyName|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|29|CustomerPartyStreetName|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|30|SupplierStreetName|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|31|PayeePartyLegalEntityCompanyIDGLN|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|32|PayeePartyLegalEntityCompanyIDTax|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|33|PayeePartyCompanyIDGLN|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|34|PayeePartyCompanyIDTax|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|35|ChargeReason|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|36|DueDate|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|37|DocumentType|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|38|AmountExclTax|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|39|Supplier IBAN|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|40|TaxAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|41|Supplier Bank Branch No.|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|42|Supplier Bank Account No.|0|#
EDOCPEPPOLINVIMP|PEPPOLINVHEADER|43|Attachment ID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|1|InvoiceLineNote|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|2|InvoicedQuantity|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|3|unitCode|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|4|InvoiceLineExtensionAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|5|LineExtensionAmountCurrencyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|6|InvLnDiscountAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|7|InvLnDiscountAmtCurrID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|8|InvoiceLineTaxAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|9|currencyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|10|Description|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|11|Name|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|12|SellersItemIdentificationID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|13|StandardItemIdentificationID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|15|InvoiceLineTaxPercent|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|16|InvoiceLinePriceAmount|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|17|InvLinePriceAmountCurrencyID|0|#
EDOCPEPPOLINVIMP|PEPPOLINVLINES|18|BaseQuantity|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|1|CreditNote|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|2|CustomizationID|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|3|ProfileID|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|4|ID|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|5|IssueDate|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|7|CreditNoteTypeCode|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|8|Note|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|9|TaxPointDate|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|10|DocumentCurrencyCode|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|11|TaxCurrencyCode|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|12|AccountingCost|0|#
EDOCPEPPOLSALCRMEXP|01-CRNOTE|13|BuyerReference|0|#
EDOCPEPPOLSALCRMEXP|02-INVPERIOD|1|InvoicePeriod|0|#
EDOCPEPPOLSALCRMEXP|02-INVPERIOD|2|StartDate|0|#
EDOCPEPPOLSALCRMEXP|02-INVPERIOD|3|EndDate|0|#
EDOCPEPPOLSALCRMEXP|03-ORDREF|1|OrderReference|0|#
EDOCPEPPOLSALCRMEXP|03-ORDREF|2|ID|0|#
EDOCPEPPOLSALCRMEXP|04-BILLINGREF|1|BillingReference|0|#
EDOCPEPPOLSALCRMEXP|04-BILLINGREF|2|InvoiceDocumentReference|0|#
EDOCPEPPOLSALCRMEXP|04-BILLINGREF|3|ID|0|#
EDOCPEPPOLSALCRMEXP|04-BILLINGREF|4|IssueDate|0|#
EDOCPEPPOLSALCRMEXP|05-CONTDOCREF|1|ContractDocumentReference|0|#
EDOCPEPPOLSALCRMEXP|05-CONTDOCREF|2|ID|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|1|AdditionalDocumentReference|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|2|ID|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|3|DocumentType|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|4|Attachment|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|5|EmbeddedDocumentBinaryObject|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|6|ExternalReference|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|7|URI|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|8|MimeCode|0|#
EDOCPEPPOLSALCRMEXP|06-ADDDOCREF|9|Filename|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|1|AccountingSupplierParty|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|2|Party|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|3|EndpointID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|4|schemeID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|5|PartyIdentification|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|6|ID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|7|schemeID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|8|PartyName|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|9|Name|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|10|PostalAddress|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|11|StreetName|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|12|AdditionalStreetName|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|13|CityName|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|14|PostalZone|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|15|CountrySubentity|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|16|Country|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|17|IdentificationCode|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|18|PartyTaxScheme|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|19|CompanyID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|20|schemeID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|21|ExemptionReason|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|22|TaxScheme|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|23|ID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|24|PartyLegalEntity|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|25|RegistrationName|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|26|CompanyID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|27|schemeID|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|28|Contact|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|29|Name|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|30|Telephone|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|31|Telefax|0|#
EDOCPEPPOLSALCRMEXP|07-ACCSUPPPARTY|32|ElectronicMail|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|1|AccountingSupplierParty|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|2|Party|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|3|EndpointID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|4|schemeID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|5|PartyIdentification|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|6|ID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|7|schemeID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|8|PartyName|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|9|Name|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|10|PostalAddress|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|11|StreetName|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|12|AdditionalStreetName|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|13|CityName|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|14|PostalZone|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|15|CountrySubentity|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|16|Country|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|17|IdentificationCode|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|18|PartyTaxScheme|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|19|CompanyID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|20|schemeID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|21|ExemptionReason|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|22|TaxScheme|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|23|ID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|24|PartyLegalEntity|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|25|RegistrationName|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|26|CompanyID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|27|schemeID|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|28|Contact|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|29|Name|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|30|Telephone|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|31|Telefax|0|#
EDOCPEPPOLSALCRMEXP|08-ACCCUSTPARTY|32|ElectronicMail|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|1|TaxRepresentativeParty|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|2|PartyName|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|3|Name|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|4|PartyTaxScheme|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|5|CompanyID|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|6|schemeID|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|7|TaxScheme|0|#
EDOCPEPPOLSALCRMEXP|09-TAXREPRPARTY|8|ID|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|1|Delivery|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|2|ActualDeliveryDate|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|3|DeliveryLocation|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|4|ID|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|5|schemeID|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|6|Address|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|7|StreetName|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|8|AdditionalStreetName|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|9|CityName|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|10|PostalZone|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|11|CountrySubentity|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|12|Country|0|#
EDOCPEPPOLSALCRMEXP|10-DELIVERY|13|IdentificationCode|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|1|PaymentMeans|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|2|PaymentMeansCode|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|3|PaymentChannelCode|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|4|PaymentID|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|5|CardAccount|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|6|PrimaryAccountNumberID|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|7|NetworkID|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|8|PayeeFinancialAccount|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|9|ID|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|10|FinancialInstitutionBranch|0|#
EDOCPEPPOLSALCRMEXP|11-PMTMEANS|11|ID|0|#
EDOCPEPPOLSALCRMEXP|12-PMTTERMS|1|PaymentTerms|0|#
EDOCPEPPOLSALCRMEXP|12-PMTTERMS|2|Note|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|1|AllowanceCharge|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|2|ChargeIndicator|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|3|AllowanceChargeReasonCode|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|4|AllowanceChargeReason|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|5|Amount|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|6|currencyID|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|7|TaxCategory|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|8|ID|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|9|Percent|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|10|TaxScheme|0|#
EDOCPEPPOLSALCRMEXP|13-ALLCHARGE|11|ID|0|#
EDOCPEPPOLSALCRMEXP|14-TAXTOTAL|1|TaxTotal|0|#
EDOCPEPPOLSALCRMEXP|14-TAXTOTAL|2|TaxAmount|0|#
EDOCPEPPOLSALCRMEXP|14-TAXTOTAL|3|currencyID|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|1|TaxSubtotal|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|2|TaxableAmount|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|3|currencyID|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|4|TaxAmount|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|5|currencyID|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|6|TaxCategory|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|7|ID|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|8|Percent|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|9|TaxExemptionReason|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|10|TaxScheme|0|#
EDOCPEPPOLSALCRMEXP|15-TAXSUBTOTAL-LINES|11|ID|0|#
EDOCPEPPOLSALCRMEXP|16-TAXTOTALLCY|1|TaxTotal|0|#
EDOCPEPPOLSALCRMEXP|16-TAXTOTALLCY|2|TaxAmount|0|#
EDOCPEPPOLSALCRMEXP|16-TAXTOTALLCY|3|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|1|LegalMonetaryTotal|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|2|LineExtensionAmount|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|3|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|4|TaxExclusiveAmount|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|5|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|6|TaxInclusiveAmount|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|7|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|8|AllowanceTotalAmount|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|9|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|10|ChargeTotalAmount|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|11|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|12|PrepaidAmount|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|13|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|14|PayableRoundingAmount|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|15|currencyID|0|#
EDOCPEPPOLSALCRMEXP|17-LEGALMONTOTAL|16|PayableAmount|0|#
