6FB6BAD1-A138-4538-8277-4C54935E2FE4|67410C60-C6A2-493C-98CF-B77ADD6B0A92|Create Product Information With Copilot|Microsoft|28
ECA4A5C1-3820-4FC3-A2F8-50AB5F929313|0F614F0C-B817-42DC-AF54-231FD90C5F46|Quality Management Contoso Coffee Demo Dataset|Microsoft|28
5685F836-7A56-4CAC-990D-542E80E105BE|E6186FC2-B3B9-46A9-9C5A-880F251495A9|E-Document Core Demo Data|Microsoft|28
0898AF97-477D-4DD3-8130-5487FA0C3C39|F593DB66-0EF6-4846-89D4-BAD99078D779|Sustainability Contoso Coffee Demo Dataset|Microsoft|28
385F140B-004C-40CD-A277-5703DB312D04|D680BD82-09DC-4CA1-AAF6-3A0A8CB7C455|Data Search|Microsoft|28
030DE57E-A17B-40E7-8007-59AA458F678E|8C364C0B-9EB7-4321-BB68-DB992D974A86|E-Document Connector - Microsoft 365|Microsoft|28
467D62CE-709F-4CA6-86FD-5AD0CE52AE13|36C3B855-3707-45A4-A02F-56B0A57CDC0D|German language (Germany)|Microsoft|28
CD73211E-017F-4D7D-885A-5AFDE71E41F9|C00EB32E-34AE-4A5F-84F2-BE687D9E8893|Manufacturing|Microsoft|28
140076E1-D68E-4941-A062-5C0DF16002E2|2C12ADE7-28C1-4658-869A-A20741C663FA|Agent Test Internal Library|Microsoft|28
F3FE411A-8D0D-4EF8-8F54-5C8AF6B162B6|B8EA6CAD-CA87-43CF-8D29-4EA1B9DCF4BF|Send remittance advice by email|Microsoft|28
56DC99BE-903F-4CF7-8E43-5CFB6749C5AA|32DBDD6E-A504-46C5-9F3C-358464645E40|Sales and Inventory Forecast|Microsoft|28
A335577B-9C79-4887-9A43-5D95FE3E64DC|3EBE5076-995C-4A70-893A-A44F1AED58CA|Audit File Export|Microsoft|28
3A2721DD-5075-4939-A9A6-5DAA9F981A9A|3BC7E408-45A1-4DB3-BBE9-6AABB7DAA13D|Data Archive|Microsoft|28
F972D9EB-718F-4F77-AA0C-5F99DE391DC2|CCCBAC34-0B29-4D81-A3A3-AC8B1C6339E5|Sales Order Agent|Microsoft|28
45767B50-1DD2-446B-B916-62F1363E709F|4163662F-A7EA-442B-8058-9C70B78D4C18|Bank Account Reconciliation With AI|Microsoft|28
4BA267CF-46F9-41B8-BCA9-63F40CE7DB2A|9BCCC719-01A8-42E6-AC0A-F5DD23FB6769|Review General Ledger Entries|Microsoft|28
04820F91-4B08-4D05-8912-64F2EA72130B|6401B53C-000D-4695-8354-256E90783934|VAT Group Management|Microsoft|28
3AF1F1EC-BF31-4CD6-96A1-667D635C4C29|006739CB-9353-47F7-8314-6E24A5D89F92|Swedish language (Sweden)|Microsoft|28
AADF4C4E-EC33-45B8-B3B0-678588E5556F|34657F34-CC2D-43F8-9CF5-9C28C173AA45|_Exclude_APIV1_|Microsoft|28
A39A7422-C2BF-4577-AD6B-6AEF16280FAD|A7E00F4E-FD3E-4134-A356-308FF4372BBB|_Exclude_APIV2_|Microsoft|28
C280041F-0B5C-4F87-BCEB-6C55D8A74490|F964FD63-5B95-491A-B6A7-F483ADD6D060|ESG Statistical Accounts Demo Tool|Microsoft|28
245EFC3E-F056-4DC5-A562-6C86D3D2CEA7|5B8AC224-5D4F-410E-AD29-71A92C543BD3|Contoso Coffee Demo Dataset|Microsoft|28
FC13A282-84FC-4B66-8FB2-6CCFA0E1B763|4046BAA2-B955-4B57-97FE-A63B089452D1|Agent Samples Tests|Microsoft|28
7C9B3EF4-0396-4B71-A28A-6D6E90E5B661|EF2A8930-0D04-442A-9B12-5DBE64AD338F|Send To Email Printer|Microsoft|28
6DCAB25E-286B-4650-B685-6DFF841DA866|536FD1CA-91F8-4A89-83FF-AE321E89750F|Email - Microsoft 365 Connector|Microsoft|28
A12EA060-8FF3-41CC-B96E-6EEB2499D4E7|C1847A0D-955D-4049-8872-882F860A3554|Statistical Accounts|Microsoft|28
1D9CA427-3189-4779-8203-729EF0EE6CFB|E54D4008-46C8-4889-8D1A-4DD02EF00BED|External Storage - Document Attachments|Microsoft|28
9A27895F-4F74-4152-B658-738A02C02C9F|EE4CBB01-0C61-436E-AB77-CDFE82594523|Sales Lines Suggestions|Microsoft|28
8D9C9D5E-5992-4B3E-97F6-74E0B6E05DBA|7CDCB940-0DAD-4603-9EC2-A99F34142A68|Base Application|Microsoft|28
5E44A3FA-4B89-43B6-AB49-7863F884E28F|F833198C-2805-46A2-932B-299053BF3F6B|Business Central Intelligent Cloud|Microsoft|28
F1E908E2-28FD-4F0E-9E79-7CD3C39A61C4|2E8BA8C9-D4DB-4B97-8426-A7E695E7456F|Payment Links to PayPal|Microsoft|28
45064ADD-8EAF-4D81-8245-832844C3CE06|9660FE06-88AF-4B2A-9097-8E2D3ED00698|EU 3-Party Trade Purchase|Microsoft|28
DA064049-E9B4-474E-A64F-85011DEC1FE4|939FD88E-BF27-4BCC-AAB6-BF350AF436AA|Dynamics BC Excel Reports|Microsoft|28
EFAABAD3-6A16-4C42-8966-8526D35FFF02|0F6503B2-0499-4219-9E5F-287E0A1C0993|Dutch language (Netherlands)|Microsoft|28
F57EC945-6650-4F26-A06E-86D4DC32A2C5|34CF4306-AAFA-4612-82A5-4F7C19CBD10A|Application|Microsoft|28
E839FF53-5567-4552-A786-86F3D3E10CEB|11A96C50-6347-495E-897A-192B639B40EC|SAF-T|Microsoft|28
CFCD3530-93ED-419E-AB6E-870E528991F1|AE6A869E-CE64-4C8F-90DF-892F0A70642D|Intrastat Core Demo Data|Microsoft|28
92ACBC86-9F34-4E9F-B3BC-88BFF5079DF7|48168D2C-FDE9-4E4C-900B-447722F891BF|AI Development Toolkit - Design|Microsoft|28
F9EB7B5D-0F0A-4B5F-ABCB-8955EE1BF283|B01B343D-E8C5-4713-BF37-D05BA0FFFC88|Shopify Connector|Microsoft|28
5D1CB3E0-41C7-40F5-ABCC-8A3BCD0C1426|8617EBCB-4584-4AD0-ADA9-786F082DBAC5|Recommended Apps|Microsoft|28
6FA22D4F-9E1A-4235-A605-8C5C743A8D4A|90A105C6-0C63-48A8-925A-A201AA3A8DFB|Business Central Cloud Migration - Previous Release|Microsoft|28
F4C0F57F-CD62-4827-9933-90B23D9F1E36|8F9BD2A6-5B04-4353-BAF4-6ECB7409761D|Essential Business Headlines|Microsoft|28
8DB14AEB-BD85-4DD5-8836-94DA3D9C4457|B5565BB8-231A-4BC4-9D5D-67441CBB34EF|Spanish language (Mexico)|Microsoft|28
1BAA1333-B2B7-4E82-A637-95FD705A3059|915C3252-CDD7-42C3-8D2F-B1931C3C9143|AI Development Toolkit|Microsoft|28
FFAFC136-9962-4815-A041-9BE74A399325|6334262A-DED3-4440-8757-BBB53EB32E6B|Agent Samples|Microsoft|28
C0C5C8BC-66CA-456F-87A2-9EC9CB82E3E6|24FBF669-0E36-4D7B-9AD2-1796E112753A|German language (Austria)|Microsoft|28
7635C091-96AB-455B-8CCA-A10D23FD69B8|F16B2AA6-985D-4A27-9471-D02BF8F9AA28|Agent Test Library|Microsoft|28
0060D1BE-0F42-4F1A-AED0-A1B2CB391DB7|B7315675-E506-41BE-830F-928E0FECE932|Agent Design Experience|Microsoft|28
9705AF9A-DAE7-45EC-9D46-A1BD54BF6B81|C67C7925-7C32-4CAF-ABA7-FA2AABF6B1E1|Field Service Integration|Microsoft|28
AECB4D27-FF6C-4744-BEC4-A37190E1ADD7|7AD92008-983A-446F-924F-E44B2D32C53B|_Exclude_Email Logging Using Graph API|Microsoft|28
58AC5C5A-ADC8-4176-9489-A4A0D1EF0398|71C4AC72-05D8-4D53-BB47-4600312BF40B|_Exclude_Master_Data_Management|Microsoft|28
D8E1BD7E-DC87-4AAD-8093-A552D32D7677|AEAD9749-314A-4B7A-ACA1-64BF0A0E45DC|E-Document Connector - FORNAV|Microsoft|28
8ADA06A1-EAA9-41C9-A65C-A6FEF5379150|90FEE784-8014-41C2-95EA-6823E4418263|Subscription Billing Demo Data|Microsoft|28
10998614-3103-46B7-B765-A707891B3783|898E9845-BEB5-4724-8A61-CEAE5B8337B1|_Exclude_Microsoft Dynamics 365 - SmartList|Microsoft|28
3C432E5D-9A57-49E0-A8D5-A8080CF4C8E6|B2D9D69C-4A69-46A2-9875-1049EA0163C1|French language (Belgium)|Microsoft|28
76689D35-1CFB-45F1-BC61-A948F101467E|84511DA9-72C7-4516-A058-CEAC685D1570|_Exclude_Business_Events_|Microsoft|28
013A6443-676E-4FE1-AF37-AEC7FC3A4E76|404361B0-91A2-4095-9575-044A9B302C6D|External File Storage - SharePoint Connector|Microsoft|28
A7BD656D-724B-48D5-9836-B054B197BFDC|08450D10-2F0F-495C-AFA2-18326CCA1D5F|Library Assert|Microsoft|28
693F477D-5CE9-4AFC-AC01-B19089AA211D|D71E94BF-3911-4EAD-8EBE-DDF646655F10|Library Variable Storage|Microsoft|28
0DCE6F4C-FEE7-4047-9B88-B28469A3365A|CF91A8A1-D2A0-4A34-93AE-10E53A8ED4F2|_Exclude_SyncBaseApp_|Microsoft|28
3E475045-DF65-4B6E-A71C-B3025093E318|BE21F3A2-736A-4919-A698-C11220264E18|_Exclude_ClientAddIns_|Microsoft|28
8F574A86-F922-4D8E-A388-B31CDD24E8F2|0A29C174-4E24-45B4-A8D8-6BC2C4F35BBF|Service Declaration|Microsoft|28
C69498C0-6D4B-4FD1-836B-B34D32C48C7F|3F149869-A24B-4885-A249-9E30D89B88DD|Performance Toolkit|Microsoft|28
CCA76A57-2482-40E0-9000-B6350C8A8D27|EAE16314-614D-4E46-89AC-C3B7E175DE5B|Business Central Cloud Migration API|Microsoft|28
83DE898B-32F4-4365-AC52-B6EEBBD05A37|4A8A41FD-3FBC-4A05-BC6A-5E62DF025E17|Spanish language (Spain)|Microsoft|28
90EC315E-E7ED-49E2-AD25-B7BE7488874A|9315CBCE-AB25-4DE3-ACC1-0387E2211946|Finnish language (Finland)|Microsoft|28
B9941D73-B1E0-4D41-BFA8-B7CECF209362|57CF6C2D-1942-4A7A-B5EB-EFCE92383BAB|English language (New Zealand)|Microsoft|28
04BBCD2B-A779-4330-8B8B-B9993F3B94C0|C7A60165-EF90-4E75-86A7-4E815D4DD867|English language (United Kingdom)|Microsoft|28
455B5FA6-9E43-4DA2-9B11-BDC7B5F14DFD|8456A833-1ACB-477D-831A-AF62F3A8D9F1|Email - SMTP Connector|Microsoft|28
D5DAA991-9F28-4C4C-8945-C1176D93FF05|4BA44A77-D2AB-40EA-A6A3-A41ED407D5E4|Application Test Library|Microsoft|28
272A8BDD-38CA-4856-897E-C15D891B20BD|3FDA660A-66CD-4C56-B3D8-625F2D6C6998|API Reports - Finance|Microsoft|28
EBA6292D-067E-46EF-A6CE-C59CFD70FA14|424010CE-AC72-4660-91BF-3DE1A60CF2FF|Error Messages with Recommendations|Microsoft|28
FD2B458D-F7CB-44EF-B2C9-C657F4D89394|4CB88B7D-8099-4BD5-B533-3DAE1038B317|E-Document Connector - SignUp|Microsoft|28
0ED2B6FC-7E01-4753-8D55-C7405B83E2B9|4E6FE4E2-F580-4D99-9456-4F47F1D44384|E-Document Connector - Pagero|Microsoft|28
C7B6C22C-1259-4D6B-A116-CA1EFDEDC395|083AD258-645D-4350-B184-2B5833140046|External File Storage - SFTP Connector|Microsoft|28
A18C5541-1DAE-4C28-A5A6-CC963FCFCF79|68B13EBF-0DB9-4B66-8159-58BD35300852|_Exclude_Onboarding Signals|Microsoft|28
2429E87D-2E6B-43FD-AD59-CD0C5F0996FE|B7029C47-F65D-4B4F-A3A2-27C18600D5C7|API - Cross Environment Intercompany|Microsoft|28
98A504FC-45D5-4A13-BF2E-CD75BC8F46E6|C60CB1CA-F8BD-456D-89B1-C060780C1754|Email - Outlook REST API|Microsoft|28
FA35AA12-3960-4C2F-BA96-CD834C555527|77E9BDAE-1664-4563-972E-51F363919895|Czech language (Czechia)|Microsoft|28
8270AC4D-6427-453C-AAD2-D0F3B62748B4|79CA4D5C-D85F-48CB-9A3C-434D98905E31|External File Storage - Azure Blob Service Connector|Microsoft|28
6BD4A4B6-8EAA-4E78-B2CF-D133B871BB07|3C3E328A-11D2-4E7A-AA42-657AF56889F4|Simplified Bank Statement Import|Microsoft|28
F447875A-4299-415E-A948-D52AE1EDF398|31622633-1C57-4F5A-BCAA-4A09ADD3A628|Test Runner|Microsoft|28
39B2A289-D71A-42D1-8771-D52FF481384E|2775A601-8877-4D94-8852-F77227F434C5|_Exclude_Bank Deposits|Microsoft|28
D62F325D-7286-47C8-8581-D703C64DA5C9|BE962B2F-D2E0-4399-AD79-255F8301E72D|Intrastat Core|Microsoft|28
DAC91581-0F21-4FA6-9CFE-D797050246E0|B5E97E57-07FF-4E76-9342-233043A76248|E-Document Connector - Logiq|Microsoft|28
9ECE8341-D3BB-4E5B-B8C1-D7A9736B2C62|7B416D5C-4F5B-4F0A-81A7-3E04341EF51B|Intelligent Cloud Base|Microsoft|28
69744328-74B9-404B-AFB2-DA4C05A9B658|8571E790-91C6-47DA-8068-0EC1ADCDBD33|Icelandic language (Iceland)|Microsoft|28
05CA053B-7F38-4811-A971-DE374BBB7F63|A5641DA5-EEDE-473C-BC3A-BEB97CB885CE|Business Foundation|Microsoft|28
45D3745E-5E0B-425A-B160-DF4D24EAE678|DA3E7FBF-851E-460F-B419-10A9301A6CA8|English language (United States)|Microsoft|28
446CD610-5227-4E84-8791-DFFBF321127B|907E7AFF-577B-413E-9024-1660F55C4182|System Application|Microsoft|28
B8824B8A-C480-46C1-99A2-E2C4502626F2|CA1B0DEC-22D8-4165-BEE0-527E96CE2081|Payables Agent|Microsoft|28
678A04DB-044D-4FE2-BECD-E45E8988D699|4A34324A-5DA1-4DB9-946F-CA2F7BE67280|Power BI Report embeddings for Dynamics 365 Business Central|Microsoft|28
9AA8132E-38A6-40C4-9D48-E92CBA2EF269|E1F8EB2B-6F52-4B80-98F6-E43FA53FC153|Withholding Tax|Microsoft|28
5B2DEEBA-4924-4960-AB73-EF1C08CE7CCF|847BC925-897B-4FE1-A307-C1CBFCA05B27|German language (Switzerland)|Microsoft|28
6D29B7CA-7489-4137-B341-F0C7B8521064|96F5CD05-47DD-46BE-B952-6BEA03958A53|_Exclude_ReportLayouts|Microsoft|28
DFEEBEDB-456E-45A6-A970-F0EE476DD247|54F862BA-0F41-41FE-A50B-9377AD0771E9|_Exclude_PlanConfiguration_|Microsoft|28
617002A1-F03A-48E9-AD87-F30DCC8BF50A|9E68E7CE-FF02-4356-85CE-378E0040EC47|Permissions Mock|Microsoft|28
D547985C-595A-468D-9D72-F497F5F72262|46F95DBA-575C-49EF-8E21-5517EF2D7715|English language (Canada)|Microsoft|28
2E3E42C7-8C1B-4A2B-8FC4-F556201EC3AF|257EA7B7-6B8B-4ED0-BFC2-85A9CC597E7A|E-Document Core|Microsoft|28
4D732208-9C25-4A95-8A2D-F5CF3F20E36A|8501AB3D-9CC2-40ED-AA18-B46CEBAF20CC|Excise Taxes|Microsoft|28
84C2BAD9-C269-4658-8D99-F7E73532552B|00E52784-3B39-4F55-BC4D-1F3689DCA4B0|Calculate Sustainability Emission with Copilot|Microsoft|28
3882EAB4-C128-46D6-9113-FA36AD9D2FA7|A429B1BD-E636-499A-8493-2563241476A2|PEPPOL|Microsoft|28
D8523798-175E-4961-83FF-FC3A71C0E553|61E43714-26FB-4FA5-9D86-9D01FD2F4ECA|Microsoft Pay Payments|Microsoft|28
D995E56D-4C37-4C29-8D73-FF1D289207B0|6584CF4A-63A4-4A04-9BE7-A82661D8EEBD|Any|Microsoft|28
C3934CC8-094F-4535-BFBA-FF8C0B9B47F3|40FC0609-1DE0-417B-A34F-1D57A2136E51|French language (Canada)|Microsoft|28
