P-BLK|Blanket Purchase Order|1|0|0|3505E0AC-3534-F111-9F24-6045BDC8B916
P-CR|Purchase Credit Memo|1|0|0|3705E0AC-3534-F111-9F24-6045BDC8B916
P-CR+|Posted Purchase Credit Memo|1|0|0|3905E0AC-3534-F111-9F24-6045BDC8B916
PDIRTRANS|Posted Direct Transfer|1|1|0|3B05E0AC-3534-F111-9F24-6045BDC8B916
PHYS-INV|Physical Inventory Order|1|1|0|3D05E0AC-3534-F111-9F24-6045BDC8B916
PHYS-INV+|Posted Phys. Invent. Order|1|1|0|3F05E0AC-3534-F111-9F24-6045BDC8B916
P-INV|Purchase Invoice|1|0|0|4905E0AC-3534-F111-9F24-6045BDC8B916
P-INV+|Posted Purchase Invoice|1|0|0|4B05E0AC-3534-F111-9F24-6045BDC8B916
PJNL-GEN|Project Journal|1|1|0|0F0EE0AC-3534-F111-9F24-6045BDC8B916
PJNL-REC|Recurring Project Journal|1|1|0|110EE0AC-3534-F111-9F24-6045BDC8B916
P-ORD|Purchase Order|1|0|0|4705E0AC-3534-F111-9F24-6045BDC8B916
P-PL|Purchase Price List|1|1|0|4105E0AC-3534-F111-9F24-6045BDC8B916
P-QUO|Purchase Quote|1|0|0|4505E0AC-3534-F111-9F24-6045BDC8B916
P-RCPT|Purchase Receipt|1|0|0|4D05E0AC-3534-F111-9F24-6045BDC8B916
PREC|Payment Reconciliation Journals|1|1|0|4F05E0AC-3534-F111-9F24-6045BDC8B916
P-RETORD|Purchase Return Order|1|0|0|5105E0AC-3534-F111-9F24-6045BDC8B916
PRODBOM|Production BOMs|1|1|0|500DE0AC-3534-F111-9F24-6045BDC8B916
PROJECTS|Projects|1|1|0|0D0EE0AC-3534-F111-9F24-6045BDC8B916
PROJECT-WIP|Project-WIP|1|1|0|130EE0AC-3534-F111-9F24-6045BDC8B916
P-SHPT|Posted Purchase Shipment|1|0|0|5305E0AC-3534-F111-9F24-6045BDC8B916
RES|Resource|1|1|0|5505E0AC-3534-F111-9F24-6045BDC8B916
ROUTING|Routings|1|1|0|540DE0AC-3534-F111-9F24-6045BDC8B916
S-BLK|Blanket Sales Order|1|0|0|5705E0AC-3534-F111-9F24-6045BDC8B916
S-CR|Sales Credit Memo|1|0|0|5905E0AC-3534-F111-9F24-6045BDC8B916
S-CR+|Posted Sales Credit Memo|1|0|0|5B05E0AC-3534-F111-9F24-6045BDC8B916
SEGM|Segment|1|1|0|5D05E0AC-3534-F111-9F24-6045BDC8B916
S-FIN|Finance Charge Memo|1|0|0|5F05E0AC-3534-F111-9F24-6045BDC8B916
S-FIN+|Issued Finance Charge Memo|1|0|0|6105E0AC-3534-F111-9F24-6045BDC8B916
S-INV|Sales Invoice|1|0|0|8105E0AC-3534-F111-9F24-6045BDC8B916
S-INV+|Posted Sales Invoice|1|0|0|8305E0AC-3534-F111-9F24-6045BDC8B916
SN1|SN Numbering|1|1|0|6305E0AC-3534-F111-9F24-6045BDC8B916
SN2|SN Numbering|1|1|0|6505E0AC-3534-F111-9F24-6045BDC8B916
S-ORD|Sales Order|1|0|0|7F05E0AC-3534-F111-9F24-6045BDC8B916
S-PL|Sales Price List|1|1|0|6705E0AC-3534-F111-9F24-6045BDC8B916
S-QUO|Sales Quote|1|0|0|6905E0AC-3534-F111-9F24-6045BDC8B916
S-RCPT|Posted Sales Receipt|1|0|0|6B05E0AC-3534-F111-9F24-6045BDC8B916
S-REM|Reminder|1|0|0|6D05E0AC-3534-F111-9F24-6045BDC8B916
S-REM+|Issued Reminder|1|0|0|6F05E0AC-3534-F111-9F24-6045BDC8B916
S-RETORD|Sales Return Order|1|0|0|7105E0AC-3534-F111-9F24-6045BDC8B916
S-SHPT|Sales Shipment|1|0|0|7305E0AC-3534-F111-9F24-6045BDC8B916
SVC-CONTR|Service Contracts|1|1|0|AD0DE0AC-3534-F111-9F24-6045BDC8B916
SVC-CONTR-I|Contract Invoices|1|1|0|AF0DE0AC-3534-F111-9F24-6045BDC8B916
SVC-CONTR-T|Templates for Service Contracts|1|1|0|B10DE0AC-3534-F111-9F24-6045BDC8B916
SVC-CREDIT|Service Credit Memos|1|1|0|B30DE0AC-3534-F111-9F24-6045BDC8B916
SVC-CREDIT+|Posted Service Credit Memos|1|1|0|B50DE0AC-3534-F111-9F24-6045BDC8B916
SVC-INV|Service Invoices|1|1|0|A70DE0AC-3534-F111-9F24-6045BDC8B916
SVC-INV+|Posted Service Invoices|1|1|0|A90DE0AC-3534-F111-9F24-6045BDC8B916
SVC-ITEM|Service Items|1|1|0|A10DE0AC-3534-F111-9F24-6045BDC8B916
SVC-LOANER|Service Loaner|1|1|0|A30DE0AC-3534-F111-9F24-6045BDC8B916
SVC-ORDER|Service Orders|1|1|0|A50DE0AC-3534-F111-9F24-6045BDC8B916
SVC-SHIP+|Posted Service Shipments|1|1|0|AB0DE0AC-3534-F111-9F24-6045BDC8B916
SVC-TROUBLE|Service Trouble Shooting|1|1|0|B70DE0AC-3534-F111-9F24-6045BDC8B916
TASK|Task|1|1|0|7505E0AC-3534-F111-9F24-6045BDC8B916
T-ORD|Transfer Order|1|0|0|8505E0AC-3534-F111-9F24-6045BDC8B916
T-RCPT|Transfer Receipt|1|0|0|8905E0AC-3534-F111-9F24-6045BDC8B916
TS|Time Sheet|1|1|0|7705E0AC-3534-F111-9F24-6045BDC8B916
T-SHIP|Transfer Shipment|1|0|0|7D0DE0AC-3534-F111-9F24-6045BDC8B916
T-SHPT|Transfer Shipment|1|0|0|8705E0AC-3534-F111-9F24-6045BDC8B916
VATPERIODS|Tax Return Periods|1|1|0|7905E0AC-3534-F111-9F24-6045BDC8B916
VATREPORTS|Tax Returns reports.|1|1|0|7B05E0AC-3534-F111-9F24-6045BDC8B916
VEND|Vendor|1|1|0|4305E0AC-3534-F111-9F24-6045BDC8B916
WMS-MOV|Warehouse Movement|1|0|0|9B0DE0AC-3534-F111-9F24-6045BDC8B916
WMS-MOVE+|Registered Whse. Movement|1|0|0|9D0DE0AC-3534-F111-9F24-6045BDC8B916
WMS-PICK|Warehouse Pick|1|0|0|970DE0AC-3534-F111-9F24-6045BDC8B916
WMS-PICK+|Registered Warehouse Pick|1|0|0|990DE0AC-3534-F111-9F24-6045BDC8B916
WMS-PUT|Warehouse Put-away|1|0|0|930DE0AC-3534-F111-9F24-6045BDC8B916
WMS-PUT-+|Registered Warehouse Put-away|1|0|0|950DE0AC-3534-F111-9F24-6045BDC8B916
WMS-RCPT|Warehouse Receipt|1|0|0|8B0DE0AC-3534-F111-9F24-6045BDC8B916
WMS-RCPT+|Posted Warehouse Receipt|1|0|0|8D0DE0AC-3534-F111-9F24-6045BDC8B916
WMS-SHIP|Warehouse Shipment|1|0|0|8F0DE0AC-3534-F111-9F24-6045BDC8B916
WMS-SHIP+|Posted Warehouse Shipment|1|0|0|910DE0AC-3534-F111-9F24-6045BDC8B916
WORKCTR|Work Centers|1|1|0|4E0DE0AC-3534-F111-9F24-6045BDC8B916
