17|2110|2025-06-01 00:00:00.000|48750.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.650|#
18|7170|2025-06-01 00:00:00.000|-48750.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.653|#
19|2110|2025-06-01 00:00:00.000|48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.657|#
20|7170|2025-06-01 00:00:00.000|-48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.657|#
21|2110|2025-06-01 00:00:00.000|48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.663|#
22|7170|2025-06-01 00:00:00.000|-48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.663|#
23|2110|2025-06-01 00:00:00.000|48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.667|#
24|7170|2025-06-01 00:00:00.000|-48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.667|#
25|2110|2025-06-01 00:00:00.000|48750.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.670|#
26|7170|2025-06-01 00:00:00.000|-48750.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.673|#
27|2110|2025-06-01 00:00:00.000|353600.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.677|#
28|7170|2025-06-01 00:00:00.000|-353600.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.677|#
29|2110|2025-06-01 00:00:00.000|48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.680|#
30|7170|2025-06-01 00:00:00.000|-48050.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:24:50.683|#
31|2130|2025-06-01 00:00:00.000|1813.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.213|#
32|7270|2025-06-01 00:00:00.000|-1813.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.217|#
33|2130|2025-06-01 00:00:00.000|1406.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.217|#
34|7270|2025-06-01 00:00:00.000|-1406.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.220|#
35|2130|2025-06-01 00:00:00.000|598.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.223|#
36|7270|2025-06-01 00:00:00.000|-598.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.227|#
37|2130|2025-06-01 00:00:00.000|730.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.230|#
38|7270|2025-06-01 00:00:00.000|-730.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.230|#
39|2130|2025-06-01 00:00:00.000|155.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.233|#
40|7270|2025-06-01 00:00:00.000|-155.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.237|#
41|2130|2025-06-01 00:00:00.000|152.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.237|#
42|7270|2025-06-01 00:00:00.000|-152.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.240|#
43|2130|2025-06-01 00:00:00.000|311.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.243|#
44|7270|2025-06-01 00:00:00.000|-311.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.243|#
45|2130|2025-06-01 00:00:00.000|299.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.247|#
46|7270|2025-06-01 00:00:00.000|-299.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.250|#
47|2130|2025-06-01 00:00:00.000|800.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.250|#
48|7270|2025-06-01 00:00:00.000|-800.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.253|#
49|2130|2025-06-01 00:00:00.000|1611.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.257|#
50|7270|2025-06-01 00:00:00.000|-1611.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.257|#
51|2130|2025-06-01 00:00:00.000|251.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.260|#
52|7270|2025-06-01 00:00:00.000|-251.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.263|#
53|2130|2025-06-01 00:00:00.000|289.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.263|#
54|7270|2025-06-01 00:00:00.000|-289.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.267|#
55|2130|2025-06-01 00:00:00.000|2101.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.267|#
56|7270|2025-06-01 00:00:00.000|-2101.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.270|#
57|2130|2025-06-01 00:00:00.000|390.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.273|#
58|7270|2025-06-01 00:00:00.000|-390.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.277|#
59|2130|2025-06-01 00:00:00.000|747.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.280|#
60|7270|2025-06-01 00:00:00.000|-747.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.283|#
61|2130|2025-06-01 00:00:00.000|1212.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.287|#
62|7270|2025-06-01 00:00:00.000|-1212.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.287|#
63|2130|2025-06-01 00:00:00.000|346.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.293|#
64|7270|2025-06-01 00:00:00.000|-346.50000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.293|#
65|2130|2025-06-01 00:00:00.000|900.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.297|#
66|7270|2025-06-01 00:00:00.000|-900.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.300|#
67|2110|2025-06-01 00:00:00.000|18000.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.737|#
68|7170|2025-06-01 00:00:00.000|-18000.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:06.737|#
69|2110|2025-06-01 00:00:00.000|18000.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:07.247|#
70|7170|2025-06-01 00:00:00.000|-18000.00000000000000000000|Direct Cost  on 06/01/25|2026-05-19 23:25:07.250|#
71|2940|2026-01-15 00:00:00.000|-1780.49000000000000000000|Transfer, January 2026|2026-05-19 23:25:12.343|#
72|2920|2026-01-15 00:00:00.000|1780.49000000000000000000|Transfer, January 2026|2026-05-19 23:25:12.343|#
73|2940|2026-01-15 00:00:00.000|-2670.73000000000000000000|Transfer of funds for Spring 2026|2026-05-19 23:25:12.383|#
74|2920|2026-01-15 00:00:00.000|2670.73000000000000000000|Transfer of funds for Spring 2026|2026-05-19 23:25:12.383|#
75|2940|2026-01-15 00:00:00.000|-3560.98000000000000000000|Deposit 3, 2026|2026-05-19 23:25:12.423|#
76|2920|2026-01-15 00:00:00.000|3560.98000000000000000000|Deposit 3, 2026|2026-05-19 23:25:12.423|#
77|2940|2026-01-15 00:00:00.000|-3560.98000000000000000000|Deposit 4, 2026|2026-05-19 23:25:12.427|#
78|2920|2026-01-15 00:00:00.000|3560.98000000000000000000|Deposit 4, 2026|2026-05-19 23:25:12.427|#
79|2110|2025-01-01 00:00:00.000|2026.40000000000000000000|Direct Cost 20000 on 01/01/25|2026-05-19 23:25:12.837|#
80|7170|2025-01-01 00:00:00.000|-2026.40000000000000000000|Direct Cost 20000 on 01/01/25|2026-05-19 23:25:12.840|#
81|7110|2025-01-01 00:00:00.000|2026.40000000000000000000|Invoice 107001|2026-05-19 23:25:12.850|#
82|5630|2025-01-01 00:00:00.000|506.60000000000000000000|Invoice 107001|2026-05-19 23:25:12.850|#
83|5410|2025-01-01 00:00:00.000|-2533.00000000000000000000|Invoice 107001|2026-05-19 23:25:12.897|#
84|9340|2025-01-01 00:00:00.000|0.00000000000000000000|Residual caused by rounding of Additional-Currency Amount|2026-05-19 23:25:12.897|#
85|2910|2025-01-01 00:00:00.000|-2533.00000000000000000000|Invoice 107001|2026-05-19 23:25:12.997|#
86|5410|2025-01-01 00:00:00.000|2533.00000000000000000000|Invoice 107001|2026-05-19 23:25:12.997|#
87|2110|2025-01-01 00:00:00.000|1097.50000000000000000000|Direct Cost 30000 on 01/01/25|2026-05-19 23:25:13.173|#
88|7170|2025-01-01 00:00:00.000|-1097.50000000000000000000|Direct Cost 30000 on 01/01/25|2026-05-19 23:25:13.173|#
89|7120|2025-01-01 00:00:00.000|1097.50000000000000000000|Invoice 107002|2026-05-19 23:25:13.180|#
90|5630|2025-01-01 00:00:00.000|274.38000000000000000000|Invoice 107002|2026-05-19 23:25:13.180|#
91|5620|2025-01-01 00:00:00.000|-274.38000000000000000000|Invoice 107002|2026-05-19 23:25:13.180|#
92|5420|2025-01-01 00:00:00.000|-1097.50000000000000000000|Invoice 107002|2026-05-19 23:25:13.247|#
93|2910|2025-01-01 00:00:00.000|-1097.50000000000000000000|Invoice 107002|2026-05-19 23:25:13.260|#
94|5420|2025-01-01 00:00:00.000|1097.50000000000000000000|Invoice 107002|2026-05-19 23:25:13.260|#
95|2110|2025-01-01 00:00:00.000|288.30000000000000000000|Direct Cost 50000 on 01/01/25|2026-05-19 23:25:13.333|#
96|7170|2025-01-01 00:00:00.000|-288.30000000000000000000|Direct Cost 50000 on 01/01/25|2026-05-19 23:25:13.337|#
97|7110|2025-01-01 00:00:00.000|288.30000000000000000000|Invoice 107003|2026-05-19 23:25:13.340|#
98|5630|2025-01-01 00:00:00.000|72.08000000000000000000|Invoice 107003|2026-05-19 23:25:13.340|#
99|5410|2025-01-01 00:00:00.000|-360.38000000000000000000|Invoice 107003|2026-05-19 23:25:13.347|#
100|9340|2025-01-01 00:00:00.000|0.00000000000000000000|Residual caused by rounding of Additional-Currency Amount|2026-05-19 23:25:13.347|#
101|2910|2025-01-01 00:00:00.000|-360.38000000000000000000|Invoice 107003|2026-05-19 23:25:13.360|#
102|5410|2025-01-01 00:00:00.000|360.38000000000000000000|Invoice 107003|2026-05-19 23:25:13.360|#
103|2110|2025-01-01 00:00:00.000|222.40000000000000000000|Direct Cost 40000 on 01/01/25|2026-05-19 23:25:13.483|#
104|7170|2025-01-01 00:00:00.000|-222.40000000000000000000|Direct Cost 40000 on 01/01/25|2026-05-19 23:25:13.487|#
105|7110|2025-01-01 00:00:00.000|222.40000000000000000000|Invoice 107004|2026-05-19 23:25:13.490|#
106|5630|2025-01-01 00:00:00.000|55.60000000000000000000|Invoice 107004|2026-05-19 23:25:13.490|#
107|5410|2025-01-01 00:00:00.000|-278.00000000000000000000|Invoice 107004|2026-05-19 23:25:13.497|#
108|2910|2025-01-01 00:00:00.000|-278.00000000000000000000|Invoice 107004|2026-05-19 23:25:13.510|#
109|5410|2025-01-01 00:00:00.000|278.00000000000000000000|Invoice 107004|2026-05-19 23:25:13.510|#
110|2110|2025-01-01 00:00:00.000|975.00000000000000000000|Direct Cost 50000 on 01/01/25|2026-05-19 23:25:13.597|#
111|7170|2025-01-01 00:00:00.000|-975.00000000000000000000|Direct Cost 50000 on 01/01/25|2026-05-19 23:25:13.600|#
112|7110|2025-01-01 00:00:00.000|975.00000000000000000000|Invoice 107005|2026-05-19 23:25:13.607|#
113|5630|2025-01-01 00:00:00.000|243.75000000000000000000|Invoice 107005|2026-05-19 23:25:13.607|#
114|5410|2025-01-01 00:00:00.000|-1218.75000000000000000000|Invoice 107005|2026-05-19 23:25:13.613|#
115|9330|2025-01-01 00:00:00.000|0.00000000000000000000|Residual caused by rounding of Additional-Currency Amount|2026-05-19 23:25:13.613|#
116|2910|2025-01-01 00:00:00.000|-1218.75000000000000000000|Invoice 107005|2026-05-19 23:25:13.627|#
117|5410|2025-01-01 00:00:00.000|1218.75000000000000000000|Invoice 107005|2026-05-19 23:25:13.627|#
118|2110|2025-01-01 00:00:00.000|195.00000000000000000000|Direct Cost 40000 on 01/01/25|2026-05-19 23:25:13.703|#
119|7170|2025-01-01 00:00:00.000|-195.00000000000000000000|Direct Cost 40000 on 01/01/25|2026-05-19 23:25:13.707|#
120|7110|2025-01-01 00:00:00.000|195.00000000000000000000|Invoice 107006|2026-05-19 23:25:13.710|#
121|5630|2025-01-01 00:00:00.000|48.75000000000000000000|Invoice 107006|2026-05-19 23:25:13.710|#
122|5410|2025-01-01 00:00:00.000|-243.75000000000000000000|Invoice 107006|2026-05-19 23:25:13.713|#
123|2910|2025-01-01 00:00:00.000|-243.75000000000000000000|Invoice 107006|2026-05-19 23:25:13.727|#
124|5410|2025-01-01 00:00:00.000|243.75000000000000000000|Invoice 107006|2026-05-19 23:25:13.727|#
125|2110|2025-01-01 00:00:00.000|390.00000000000000000000|Direct Cost 10000 on 01/01/25|2026-05-19 23:25:13.803|#
126|7170|2025-01-01 00:00:00.000|-390.00000000000000000000|Direct Cost 10000 on 01/01/25|2026-05-19 23:25:13.807|#
127|7130|2025-01-01 00:00:00.000|390.00000000000000000000|Invoice 107007|2026-05-19 23:25:13.810|#
128|5420|2025-01-01 00:00:00.000|-390.00000000000000000000|Invoice 107007|2026-05-19 23:25:13.817|#
129|2910|2025-01-01 00:00:00.000|-390.00000000000000000000|Invoice 107007|2026-05-19 23:25:13.827|#
130|5420|2025-01-01 00:00:00.000|390.00000000000000000000|Invoice 107007|2026-05-19 23:25:13.827|#
131|2110|2025-01-01 00:00:00.000|961.00000000000000000000|Direct Cost 20000 on 01/01/25|2026-05-19 23:25:13.897|#
132|7170|2025-01-01 00:00:00.000|-961.00000000000000000000|Direct Cost 20000 on 01/01/25|2026-05-19 23:25:13.900|#
133|7110|2025-01-01 00:00:00.000|961.00000000000000000000|Invoice 107008|2026-05-19 23:25:13.903|#
134|5630|2025-01-01 00:00:00.000|240.25000000000000000000|Invoice 107008|2026-05-19 23:25:13.903|#
135|5410|2025-01-01 00:00:00.000|-1201.25000000000000000000|Invoice 107008|2026-05-19 23:25:13.910|#
136|2910|2025-01-01 00:00:00.000|-1201.25000000000000000000|Invoice 107008|2026-05-19 23:25:13.920|#
137|5410|2025-01-01 00:00:00.000|1201.25000000000000000000|Invoice 107008|2026-05-19 23:25:13.920|#
138|2110|2025-01-01 00:00:00.000|192.20000000000000000000|Direct Cost 40000 on 01/01/25|2026-05-19 23:25:13.993|#
139|7170|2025-01-01 00:00:00.000|-192.20000000000000000000|Direct Cost 40000 on 01/01/25|2026-05-19 23:25:13.997|#
140|7110|2025-01-01 00:00:00.000|192.20000000000000000000|Invoice 107009|2026-05-19 23:25:14.003|#
141|5630|2025-01-01 00:00:00.000|48.05000000000000000000|Invoice 107009|2026-05-19 23:25:14.003|#
142|5410|2025-01-01 00:00:00.000|-240.25000000000000000000|Invoice 107009|2026-05-19 23:25:14.010|#
143|2910|2025-01-01 00:00:00.000|-240.25000000000000000000|Invoice 107009|2026-05-19 23:25:14.027|#
144|5410|2025-01-01 00:00:00.000|240.25000000000000000000|Invoice 107009|2026-05-19 23:25:14.027|#
145|2110|2025-01-01 00:00:00.000|288.30000000000000000000|Direct Cost 20000 on 01/01/25|2026-05-19 23:25:14.103|#
146|7170|2025-01-01 00:00:00.000|-288.30000000000000000000|Direct Cost 20000 on 01/01/25|2026-05-19 23:25:14.107|#
147|7110|2025-01-01 00:00:00.000|288.30000000000000000000|Invoice 107010|2026-05-19 23:25:14.110|#
148|5630|2025-01-01 00:00:00.000|72.08000000000000000000|Invoice 107010|2026-05-19 23:25:14.110|#
149|5410|2025-01-01 00:00:00.000|-360.38000000000000000000|Invoice 107010|2026-05-19 23:25:14.117|#
150|9340|2025-01-01 00:00:00.000|0.00000000000000000000|Residual caused by rounding of Additional-Currency Amount|2026-05-19 23:25:14.117|#
151|2910|2025-01-01 00:00:00.000|-360.38000000000000000000|Invoice 107010|2026-05-19 23:25:14.133|#
152|5410|2025-01-01 00:00:00.000|360.38000000000000000000|Invoice 107010|2026-05-19 23:25:14.133|#
153|2110|2025-01-01 00:00:00.000|480.50000000000000000000|Direct Cost 10000 on 01/01/25|2026-05-19 23:25:14.213|#
154|7170|2025-01-01 00:00:00.000|-480.50000000000000000000|Direct Cost 10000 on 01/01/25|2026-05-19 23:25:14.213|#
155|7130|2025-01-01 00:00:00.000|480.50000000000000000000|Invoice 107011|2026-05-19 23:25:14.220|#
156|5420|2025-01-01 00:00:00.000|-480.50000000000000000000|Invoice 107011|2026-05-19 23:25:14.223|#
157|2910|2025-01-01 00:00:00.000|-480.50000000000000000000|Invoice 107011|2026-05-19 23:25:14.237|#
158|5420|2025-01-01 00:00:00.000|480.50000000000000000000|Invoice 107011|2026-05-19 23:25:14.237|#
159|2110|2025-11-01 00:00:00.000|3536.00000000000000000000|Direct Cost 50000 on 11/01/25|2026-05-19 23:25:14.317|#
160|7170|2025-11-01 00:00:00.000|-3536.00000000000000000000|Direct Cost 50000 on 11/01/25|2026-05-19 23:25:14.317|#
161|7110|2025-11-01 00:00:00.000|3536.00000000000000000000|Invoice 107012|2026-05-19 23:25:14.323|#
162|5630|2025-11-01 00:00:00.000|884.00000000000000000000|Invoice 107012|2026-05-19 23:25:14.323|#
163|5410|2025-11-01 00:00:00.000|-4420.00000000000000000000|Invoice 107012|2026-05-19 23:25:14.327|#
164|2910|2025-11-01 00:00:00.000|-4420.00000000000000000000|Invoice 107012|2026-05-19 23:25:14.340|#
165|5410|2025-11-01 00:00:00.000|4420.00000000000000000000|Invoice 107012|2026-05-19 23:25:14.340|#
166|2110|2025-09-01 00:00:00.000|3280.00000000000000000000|Direct Cost 40000 on 09/01/25|2026-05-19 23:25:14.420|#
167|7170|2025-09-01 00:00:00.000|-3280.00000000000000000000|Direct Cost 40000 on 09/01/25|2026-05-19 23:25:14.423|#
168|7110|2025-09-01 00:00:00.000|3280.00000000000000000000|Invoice 107013|2026-05-19 23:25:14.427|#
169|5630|2025-09-01 00:00:00.000|820.00000000000000000000|Invoice 107013|2026-05-19 23:25:14.427|#
170|5410|2025-09-01 00:00:00.000|-4100.00000000000000000000|Invoice 107013|2026-05-19 23:25:14.433|#
171|2910|2025-09-01 00:00:00.000|-4100.00000000000000000000|Invoice 107013|2026-05-19 23:25:14.447|#
172|5410|2025-09-01 00:00:00.000|4100.00000000000000000000|Invoice 107013|2026-05-19 23:25:14.447|#
173|2110|2025-12-01 00:00:00.000|8775.00000000000000000000|Direct Cost 40000 on 12/01/25|2026-05-19 23:25:14.527|#
174|7170|2025-12-01 00:00:00.000|-8775.00000000000000000000|Direct Cost 40000 on 12/01/25|2026-05-19 23:25:14.527|#
175|7110|2025-12-01 00:00:00.000|8775.00000000000000000000|Invoice 107014|2026-05-19 23:25:14.533|#
176|5630|2025-12-01 00:00:00.000|2193.75000000000000000000|Invoice 107014|2026-05-19 23:25:14.533|#
177|5410|2025-12-01 00:00:00.000|-10968.75000000000000000000|Invoice 107014|2026-05-19 23:25:14.540|#
178|2910|2025-12-01 00:00:00.000|-10968.75000000000000000000|Invoice 107014|2026-05-19 23:25:14.553|#
179|5410|2025-12-01 00:00:00.000|10968.75000000000000000000|Invoice 107014|2026-05-19 23:25:14.553|#
180|2110|2025-12-01 00:00:00.000|2690.80000000000000000000|Direct Cost 40000 on 12/01/25|2026-05-19 23:25:14.633|#
181|7170|2025-12-01 00:00:00.000|-2690.80000000000000000000|Direct Cost 40000 on 12/01/25|2026-05-19 23:25:14.637|#
182|7110|2025-12-01 00:00:00.000|2690.80000000000000000000|Invoice 107015|2026-05-19 23:25:14.640|#
183|5630|2025-12-01 00:00:00.000|672.70000000000000000000|Invoice 107015|2026-05-19 23:25:14.640|#
184|5410|2025-12-01 00:00:00.000|-3363.50000000000000000000|Invoice 107015|2026-05-19 23:25:14.647|#
185|2910|2025-12-01 00:00:00.000|-3363.50000000000000000000|Invoice 107015|2026-05-19 23:25:14.660|#
186|5410|2025-12-01 00:00:00.000|3363.50000000000000000000|Invoice 107015|2026-05-19 23:25:14.660|#
187|2110|2025-12-01 00:00:00.000|3536.00000000000000000000|Direct Cost 30000 on 12/01/25|2026-05-19 23:25:14.733|#
188|7170|2025-12-01 00:00:00.000|-3536.00000000000000000000|Direct Cost 30000 on 12/01/25|2026-05-19 23:25:14.737|#
189|7120|2025-12-01 00:00:00.000|3536.00000000000000000000|Invoice 107016|2026-05-19 23:25:14.740|#
190|5630|2025-12-01 00:00:00.000|884.00000000000000000000|Invoice 107016|2026-05-19 23:25:14.740|#
191|5620|2025-12-01 00:00:00.000|-884.00000000000000000000|Invoice 107016|2026-05-19 23:25:14.740|#
192|5420|2025-12-01 00:00:00.000|-3536.00000000000000000000|Invoice 107016|2026-05-19 23:25:14.750|#
193|2910|2025-12-01 00:00:00.000|-3536.00000000000000000000|Invoice 107016|2026-05-19 23:25:14.773|#
194|5420|2025-12-01 00:00:00.000|3536.00000000000000000000|Invoice 107016|2026-05-19 23:25:14.773|#
195|2110|2025-01-04 00:00:00.000|480.50000000000000000000|Direct Cost 20000 on 01/04/25|2026-05-19 23:25:14.890|#
196|7170|2025-01-04 00:00:00.000|-480.50000000000000000000|Direct Cost 20000 on 01/04/25|2026-05-19 23:25:14.893|#
197|2110|2025-01-04 00:00:00.000|487.50000000000000000000|Direct Cost 20000 on 01/04/25|2026-05-19 23:25:14.897|#
198|7170|2025-01-04 00:00:00.000|-487.50000000000000000000|Direct Cost 20000 on 01/04/25|2026-05-19 23:25:14.900|#
199|7110|2025-01-04 00:00:00.000|968.00000000000000000000|Invoice 107017|2026-05-19 23:25:14.903|#
200|5630|2025-01-04 00:00:00.000|242.00000000000000000000|Invoice 107017|2026-05-19 23:25:14.903|#
201|5410|2025-01-04 00:00:00.000|-1210.00000000000000000000|Invoice 107017|2026-05-19 23:25:14.910|#
202|2910|2025-01-04 00:00:00.000|-1210.00000000000000000000|Invoice 107017|2026-05-19 23:25:14.927|#
203|5410|2025-01-04 00:00:00.000|1210.00000000000000000000|Invoice 107017|2026-05-19 23:25:14.927|#
204|2110|2025-01-04 00:00:00.000|1640.00000000000000000000|Direct Cost 40000 on 01/04/25|2026-05-19 23:25:15.033|#
205|7170|2025-01-04 00:00:00.000|-1640.00000000000000000000|Direct Cost 40000 on 01/04/25|2026-05-19 23:25:15.037|#
206|7110|2025-01-04 00:00:00.000|1640.00000000000000000000|Invoice 107018|2026-05-19 23:25:15.043|#
207|5630|2025-01-04 00:00:00.000|410.00000000000000000000|Invoice 107018|2026-05-19 23:25:15.043|#
208|5410|2025-01-04 00:00:00.000|-2050.00000000000000000000|Invoice 107018|2026-05-19 23:25:15.047|#
209|2910|2025-01-04 00:00:00.000|-2050.00000000000000000000|Invoice 107018|2026-05-19 23:25:15.063|#
210|5410|2025-01-04 00:00:00.000|2050.00000000000000000000|Invoice 107018|2026-05-19 23:25:15.063|#
211|2110|2025-01-05 00:00:00.000|672.70000000000000000000|Direct Cost 30000 on 01/05/25|2026-05-19 23:25:15.137|#
212|7170|2025-01-05 00:00:00.000|-672.70000000000000000000|Direct Cost 30000 on 01/05/25|2026-05-19 23:25:15.140|#
213|7120|2025-01-05 00:00:00.000|672.70000000000000000000|Invoice 107019|2026-05-19 23:25:15.143|#
214|5630|2025-01-05 00:00:00.000|168.18000000000000000000|Invoice 107019|2026-05-19 23:25:15.143|#
215|5620|2025-01-05 00:00:00.000|-168.18000000000000000000|Invoice 107019|2026-05-19 23:25:15.143|#
216|5420|2025-01-05 00:00:00.000|-672.70000000000000000000|Invoice 107019|2026-05-19 23:25:15.150|#
217|2910|2025-01-05 00:00:00.000|-672.70000000000000000000|Invoice 107019|2026-05-19 23:25:15.167|#
218|5420|2025-01-05 00:00:00.000|672.70000000000000000000|Invoice 107019|2026-05-19 23:25:15.167|#
219|2110|2025-01-06 00:00:00.000|576.60000000000000000000|Direct Cost 20000 on 01/06/25|2026-05-19 23:25:15.240|#
220|7170|2025-01-06 00:00:00.000|-576.60000000000000000000|Direct Cost 20000 on 01/06/25|2026-05-19 23:25:15.243|#
221|7110|2025-01-06 00:00:00.000|576.60000000000000000000|Invoice 107020|2026-05-19 23:25:15.247|#
222|5630|2025-01-06 00:00:00.000|144.15000000000000000000|Invoice 107020|2026-05-19 23:25:15.247|#
223|5410|2025-01-06 00:00:00.000|-720.75000000000000000000|Invoice 107020|2026-05-19 23:25:15.253|#
224|2910|2025-01-06 00:00:00.000|-720.75000000000000000000|Invoice 107020|2026-05-19 23:25:15.267|#
225|5410|2025-01-06 00:00:00.000|720.75000000000000000000|Invoice 107020|2026-05-19 23:25:15.267|#
226|2110|2025-01-07 00:00:00.000|780.00000000000000000000|Direct Cost 50000 on 01/07/25|2026-05-19 23:25:15.360|#
227|7170|2025-01-07 00:00:00.000|-780.00000000000000000000|Direct Cost 50000 on 01/07/25|2026-05-19 23:25:15.363|#
228|2110|2025-01-07 00:00:00.000|384.40000000000000000000|Direct Cost 50000 on 01/07/25|2026-05-19 23:25:15.367|#
229|7170|2025-01-07 00:00:00.000|-384.40000000000000000000|Direct Cost 50000 on 01/07/25|2026-05-19 23:25:15.370|#
230|7110|2025-01-07 00:00:00.000|1164.40000000000000000000|Invoice 107021|2026-05-19 23:25:15.373|#
231|5630|2025-01-07 00:00:00.000|291.10000000000000000000|Invoice 107021|2026-05-19 23:25:15.373|#
